indicator,indicator_type,ip_version,prefix,asn,organization,country,malicious,confidence,category,source,first_seen,last_seen,malware
155.117.25.0/24,MaliciousASNIPv4Prefix,4,155.117.25.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.26.0/24,MaliciousASNIPv4Prefix,4,155.117.26.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.27.0/24,MaliciousASNIPv4Prefix,4,155.117.27.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.28.0/24,MaliciousASNIPv4Prefix,4,155.117.28.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.29.0/24,MaliciousASNIPv4Prefix,4,155.117.29.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.30.0/24,MaliciousASNIPv4Prefix,4,155.117.30.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.31.0/24,MaliciousASNIPv4Prefix,4,155.117.31.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.55.0/24,MaliciousASNIPv4Prefix,4,155.117.55.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.56.0/24,MaliciousASNIPv4Prefix,4,155.117.56.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.57.0/24,MaliciousASNIPv4Prefix,4,155.117.57.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.58.0/24,MaliciousASNIPv4Prefix,4,155.117.58.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.59.0/24,MaliciousASNIPv4Prefix,4,155.117.59.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.64.0/24,MaliciousASNIPv4Prefix,4,155.117.64.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.65.0/24,MaliciousASNIPv4Prefix,4,155.117.65.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.66.0/24,MaliciousASNIPv4Prefix,4,155.117.66.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.67.0/24,MaliciousASNIPv4Prefix,4,155.117.67.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.68.0/24,MaliciousASNIPv4Prefix,4,155.117.68.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.69.0/24,MaliciousASNIPv4Prefix,4,155.117.69.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.70.0/24,MaliciousASNIPv4Prefix,4,155.117.70.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.71.0/24,MaliciousASNIPv4Prefix,4,155.117.71.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.72.0/24,MaliciousASNIPv4Prefix,4,155.117.72.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.73.0/24,MaliciousASNIPv4Prefix,4,155.117.73.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.74.0/24,MaliciousASNIPv4Prefix,4,155.117.74.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.75.0/24,MaliciousASNIPv4Prefix,4,155.117.75.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.78.0/24,MaliciousASNIPv4Prefix,4,155.117.78.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.80.0/24,MaliciousASNIPv4Prefix,4,155.117.80.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.88.0/24,MaliciousASNIPv4Prefix,4,155.117.88.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.89.0/24,MaliciousASNIPv4Prefix,4,155.117.89.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.90.0/24,MaliciousASNIPv4Prefix,4,155.117.90.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.91.0/24,MaliciousASNIPv4Prefix,4,155.117.91.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.92.0/24,MaliciousASNIPv4Prefix,4,155.117.92.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.93.0/24,MaliciousASNIPv4Prefix,4,155.117.93.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.94.0/24,MaliciousASNIPv4Prefix,4,155.117.94.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.117.95.0/24,MaliciousASNIPv4Prefix,4,155.117.95.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.106.0/24,MaliciousASNIPv4Prefix,4,155.212.106.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.107.0/24,MaliciousASNIPv4Prefix,4,155.212.107.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.108.0/24,MaliciousASNIPv4Prefix,4,155.212.108.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.109.0/24,MaliciousASNIPv4Prefix,4,155.212.109.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.110.0/24,MaliciousASNIPv4Prefix,4,155.212.110.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.111.0/24,MaliciousASNIPv4Prefix,4,155.212.111.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.113.0/24,MaliciousASNIPv4Prefix,4,155.212.113.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.119.0/24,MaliciousASNIPv4Prefix,4,155.212.119.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.121.0/24,MaliciousASNIPv4Prefix,4,155.212.121.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.127.0/24,MaliciousASNIPv4Prefix,4,155.212.127.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.154.0/24,MaliciousASNIPv4Prefix,4,155.212.154.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.155.0/24,MaliciousASNIPv4Prefix,4,155.212.155.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.212.0/24,MaliciousASNIPv4Prefix,4,155.212.212.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.213.0/24,MaliciousASNIPv4Prefix,4,155.212.213.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.32.0/24,MaliciousASNIPv4Prefix,4,155.212.32.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.35.0/24,MaliciousASNIPv4Prefix,4,155.212.35.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.36.0/24,MaliciousASNIPv4Prefix,4,155.212.36.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.37.0/24,MaliciousASNIPv4Prefix,4,155.212.37.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.38.0/24,MaliciousASNIPv4Prefix,4,155.212.38.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.39.0/24,MaliciousASNIPv4Prefix,4,155.212.39.0/24,43444,Fast Servers (Pty) Ltd,ZA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.43.0/24,MaliciousASNIPv4Prefix,4,155.212.43.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.49.0/24,MaliciousASNIPv4Prefix,4,155.212.49.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.51.0/24,MaliciousASNIPv4Prefix,4,155.212.51.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.56.0/24,MaliciousASNIPv4Prefix,4,155.212.56.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.58.0/24,MaliciousASNIPv4Prefix,4,155.212.58.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.64.0/24,MaliciousASNIPv4Prefix,4,155.212.64.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.65.0/24,MaliciousASNIPv4Prefix,4,155.212.65.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.70.0/24,MaliciousASNIPv4Prefix,4,155.212.70.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.71.0/24,MaliciousASNIPv4Prefix,4,155.212.71.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.72.0/24,MaliciousASNIPv4Prefix,4,155.212.72.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.79.0/24,MaliciousASNIPv4Prefix,4,155.212.79.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.80.0/24,MaliciousASNIPv4Prefix,4,155.212.80.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.87.0/24,MaliciousASNIPv4Prefix,4,155.212.87.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.91.0/24,MaliciousASNIPv4Prefix,4,155.212.91.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.95.0/24,MaliciousASNIPv4Prefix,4,155.212.95.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.212.99.0/24,MaliciousASNIPv4Prefix,4,155.212.99.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.0.0/24,MaliciousASNIPv4Prefix,4,155.229.0.0/24,142622,Dream Information Laboratory,JP,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.16.0/24,MaliciousASNIPv4Prefix,4,155.229.16.0/24,39600,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.17.0/24,MaliciousASNIPv4Prefix,4,155.229.17.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.18.0/24,MaliciousASNIPv4Prefix,4,155.229.18.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.23.0/24,MaliciousASNIPv4Prefix,4,155.229.23.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.241.0/24,MaliciousASNIPv4Prefix,4,155.229.241.0/24,142622,Dream Information Laboratory,JP,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.3.0/24,MaliciousASNIPv4Prefix,4,155.229.3.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.48.0/24,MaliciousASNIPv4Prefix,4,155.229.48.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.50.0/24,MaliciousASNIPv4Prefix,4,155.229.50.0/24,39600,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.73.0/24,MaliciousASNIPv4Prefix,4,155.229.73.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.89.0/24,MaliciousASNIPv4Prefix,4,155.229.89.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.96.0/24,MaliciousASNIPv4Prefix,4,155.229.96.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
155.229.99.0/24,MaliciousASNIPv4Prefix,4,155.229.99.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.16.0/21,MaliciousASNIPv4Prefix,4,156.225.16.0/21,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.16.0/22,MaliciousASNIPv4Prefix,4,156.225.16.0/22,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.17.0/24,MaliciousASNIPv4Prefix,4,156.225.17.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.19.0/24,MaliciousASNIPv4Prefix,4,156.225.19.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.20.0/22,MaliciousASNIPv4Prefix,4,156.225.20.0/22,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.20.0/24,MaliciousASNIPv4Prefix,4,156.225.20.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.21.0/24,MaliciousASNIPv4Prefix,4,156.225.21.0/24,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.22.0/24,MaliciousASNIPv4Prefix,4,156.225.22.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.24.0/21,MaliciousASNIPv4Prefix,4,156.225.24.0/21,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.24.0/22,MaliciousASNIPv4Prefix,4,156.225.24.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.28.0/22,MaliciousASNIPv4Prefix,4,156.225.28.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.76.0/22,MaliciousASNIPv4Prefix,4,156.225.76.0/22,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.76.0/24,MaliciousASNIPv4Prefix,4,156.225.76.0/24,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.77.0/24,MaliciousASNIPv4Prefix,4,156.225.77.0/24,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.78.0/24,MaliciousASNIPv4Prefix,4,156.225.78.0/24,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.79.0/24,MaliciousASNIPv4Prefix,4,156.225.79.0/24,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.80.0/24,MaliciousASNIPv4Prefix,4,156.225.80.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.81.0/24,MaliciousASNIPv4Prefix,4,156.225.81.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.82.0/24,MaliciousASNIPv4Prefix,4,156.225.82.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.83.0/24,MaliciousASNIPv4Prefix,4,156.225.83.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.84.0/24,MaliciousASNIPv4Prefix,4,156.225.84.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.85.0/24,MaliciousASNIPv4Prefix,4,156.225.85.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.86.0/24,MaliciousASNIPv4Prefix,4,156.225.86.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.87.0/24,MaliciousASNIPv4Prefix,4,156.225.87.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.88.0/24,MaliciousASNIPv4Prefix,4,156.225.88.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.89.0/24,MaliciousASNIPv4Prefix,4,156.225.89.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.90.0/24,MaliciousASNIPv4Prefix,4,156.225.90.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.91.0/24,MaliciousASNIPv4Prefix,4,156.225.91.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.92.0/24,MaliciousASNIPv4Prefix,4,156.225.92.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.93.0/24,MaliciousASNIPv4Prefix,4,156.225.93.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.94.0/24,MaliciousASNIPv4Prefix,4,156.225.94.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.225.95.0/24,MaliciousASNIPv4Prefix,4,156.225.95.0/24,140869,Turing Group Limited,NZ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.119.0/24,MaliciousASNIPv4Prefix,4,156.229.119.0/24,63023,GTHost,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.128.0/23,MaliciousASNIPv4Prefix,4,156.229.128.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.130.0/23,MaliciousASNIPv4Prefix,4,156.229.130.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.132.0/23,MaliciousASNIPv4Prefix,4,156.229.132.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.134.0/23,MaliciousASNIPv4Prefix,4,156.229.134.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.136.0/23,MaliciousASNIPv4Prefix,4,156.229.136.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.138.0/23,MaliciousASNIPv4Prefix,4,156.229.138.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.140.0/23,MaliciousASNIPv4Prefix,4,156.229.140.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.142.0/23,MaliciousASNIPv4Prefix,4,156.229.142.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.144.0/23,MaliciousASNIPv4Prefix,4,156.229.144.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.146.0/23,MaliciousASNIPv4Prefix,4,156.229.146.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.148.0/23,MaliciousASNIPv4Prefix,4,156.229.148.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.150.0/23,MaliciousASNIPv4Prefix,4,156.229.150.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.152.0/23,MaliciousASNIPv4Prefix,4,156.229.152.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.154.0/23,MaliciousASNIPv4Prefix,4,156.229.154.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.156.0/23,MaliciousASNIPv4Prefix,4,156.229.156.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.158.0/23,MaliciousASNIPv4Prefix,4,156.229.158.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.239.0/24,MaliciousASNIPv4Prefix,4,156.229.239.0/24,63023,GTHost,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.229.64.0/24,MaliciousASNIPv4Prefix,4,156.229.64.0/24,138915,Kaopu Cloud HK Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.192.0/24,MaliciousASNIPv4Prefix,4,156.233.192.0/24,62563,GLOBALTELEHOST Corp.,CA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.193.0/24,MaliciousASNIPv4Prefix,4,156.233.193.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.194.0/24,MaliciousASNIPv4Prefix,4,156.233.194.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.195.0/24,MaliciousASNIPv4Prefix,4,156.233.195.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.2.0/24,MaliciousASNIPv4Prefix,4,156.233.2.0/24,63023,GTHost,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.204.0/24,MaliciousASNIPv4Prefix,4,156.233.204.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.206.0/23,MaliciousASNIPv4Prefix,4,156.233.206.0/23,54801,Zillion Network Inc.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.226.0/23,MaliciousASNIPv4Prefix,4,156.233.226.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.226.0/24,MaliciousASNIPv4Prefix,4,156.233.226.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.227.0/24,MaliciousASNIPv4Prefix,4,156.233.227.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.228.0/22,MaliciousASNIPv4Prefix,4,156.233.228.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.228.0/23,MaliciousASNIPv4Prefix,4,156.233.228.0/23,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.230.0/23,MaliciousASNIPv4Prefix,4,156.233.230.0/23,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.232.0/22,MaliciousASNIPv4Prefix,4,156.233.232.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
156.233.232.0/23,MaliciousASNIPv4Prefix,4,156.233.232.0/23,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
